,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
3902,Maruti,2017,800000,51146,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5
3903,Maruti,2011,215000,40000,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5
3904,Maruti,2017,760000,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5
3905,Volkswagen,2015,416000,80000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5
3906,Maruti,2011,195000,120000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5
3907,Maruti,2017,325000,23000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
3908,Maruti,2010,145000,70000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5
3909,Maruti,2018,675000,23000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5
3910,Maruti,2016,340000,30000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5
3911,Tata,2011,340000,50000,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5
3912,Maruti,2014,260000,40000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5
3913,Maruti,2015,300000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
3914,Maruti,2007,75000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4
3915,Tata,2011,350000,80000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5
3916,Tata,2010,170000,150000,Diesel,Individual,Manual,Third Owner,21.12,1248.0,88.8,5
3917,Maruti,2018,600000,40000,Petrol,Individual,Manual,First Owner,19.0,1197.0,85.8,5
3918,Honda,2010,800000,25000,Petrol,Individual,Automatic,First Owner,16.8,1497.0,118.0,5
3919,Force,2018,850000,120000,Diesel,Individual,Manual,Second Owner,17.0,2650.0,80.84,7
3920,Mahindra,2014,980000,120000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7
3921,Ford,2011,850000,298000,Diesel,Individual,Manual,Second Owner,13.1,2499.0,141.0,7
3922,Tata,2012,340000,270000,Diesel,Individual,Manual,Third Owner,14.07,2956.0,68.4,7
3923,Maruti,2018,900000,50000,Diesel,Individual,Automatic,Second Owner,24.3,1248.0,88.5,5
3924,Maruti,2010,310000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5
3925,Maruti,2013,600000,60000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.8,7
3926,Maruti,2008,270000,149000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5
3927,Hyundai,2019,509999,5000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5
3928,Tata,2013,225000,70000,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5
3929,Hyundai,2015,280000,55000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5
3930,Tata,2016,490000,100000,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5
3931,Mahindra,2013,440000,120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9
3932,Tata,2014,500000,291977,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,7
3933,Honda,2005,476999,85000,Petrol,Individual,Manual,Third Owner,11.1,2354.0,158.8,5
3934,Hyundai,2015,590000,70000,Petrol,Individual,Manual,Third Owner,17.19,1197.0,81.86,5
3935,Ford,2010,500000,120000,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,7
3936,Ford,2015,600000,40000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5
3937,Mahindra,2016,750000,70000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7
3938,BMW,2017,2950000,39000,Diesel,Dealer,Automatic,First Owner,19.59,1995.0,187.74,5
3939,BMW,2019,5200000,10000,Diesel,Dealer,Automatic,First Owner,18.12,1995.0,190.0,5
3940,Volkswagen,2019,695000,36800,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5
3941,Maruti,2018,690000,52200,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5
3942,Hyundai,2016,409999,78000,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5
3943,Tata,2020,1650000,16000,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.67,5
3944,Audi,2016,2375000,30000,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.33,5
3945,Hyundai,2017,525000,29000,Diesel,Dealer,Manual,Second Owner,24.0,1186.0,73.97,5
3946,Jeep,2019,2150000,25000,Diesel,Dealer,Manual,First Owner,16.3,1956.0,170.63,5
3947,Mahindra,2013,540000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7
3948,Toyota,2017,2750000,60000,Diesel,Dealer,Automatic,Second Owner,12.55,2982.0,168.5,7
3949,Mahindra,2016,1000000,112000,Diesel,Dealer,Manual,Second Owner,15.4,1997.0,120.0,7
3950,Audi,2018,2900000,15000,Diesel,Dealer,Automatic,First Owner,18.25,1968.0,187.74,5
3951,Mahindra,2017,725000,40000,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7
3952,Maruti,2018,975000,36000,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5
3953,Maruti,2016,355000,60000,Petrol,Dealer,Manual,First Owner,21.79,998.0,67.05,5
3954,Honda,2008,400000,120000,Petrol,Individual,Manual,First Owner,11.1,2354.0,158.8,5
3955,Maruti,2015,265000,48000,Petrol,Dealer,Manual,First Owner,24.7,796.0,47.3,5
3956,Volkswagen,2018,650000,40000,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.0,5
3957,Maruti,2017,720000,60000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5
3958,Hyundai,2016,850000,25000,Petrol,Individual,Manual,First Owner,17.01,1591.0,121.3,5
3959,Maruti,2015,290000,42000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5
3960,Mercedes-Benz,2010,1200000,35000,Petrol,Individual,Automatic,Second Owner,10.93,2497.0,204.0,5
3961,Mahindra,2016,600000,90000,Diesel,Individual,Automatic,Second Owner,18.49,1493.0,100.0,7
3962,Maruti,2011,300000,90000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5
3963,Renault,2012,225000,110000,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.12,5
3964,Maruti,2009,240000,70000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5
3965,Hyundai,2014,700000,80000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5
3966,Maruti,2014,470000,70000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5
3967,Hyundai,2016,800000,80000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5
3968,Renault,2012,450000,90000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5
3969,Tata,2007,90000,90000,Diesel,Individual,Manual,Third Owner,17.2,1396.0,53.5,5
3970,Toyota,2010,450000,120000,Diesel,Individual,Manual,Second Owner,21.43,1364.0,87.2,5
3971,Toyota,2017,1465000,62000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7
3972,Hyundai,2016,925000,79000,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5
3973,Toyota,2016,1385000,60000,Diesel,Dealer,Manual,Second Owner,13.68,2393.0,147.8,7
3974,Toyota,2015,2000000,20000,Diesel,Individual,Manual,First Owner,12.55,2982.0,168.5,7
3975,Tata,2004,80000,248200,Diesel,Individual,Manual,Second Owner,16.1,1405.0,70.0,5
3976,Mahindra,2007,300000,110000,Diesel,Individual,Manual,Second Owner,10.5,2179.0,120.0,7
3977,Maruti,2009,360000,100000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5
3978,Hyundai,2010,320000,70000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5
3979,Ambassador,1994,99000,100000,Diesel,Individual,Manual,Second Owner,12.8,1995.0,52.0,5
3980,Maruti,2016,780000,50000,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,7
3981,Maruti,2013,620000,139000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7
3982,Skoda,2006,100000,120000,Petrol,Individual,Manual,Third Owner,13.1,1781.0,149.5,5
3983,Tata,2014,210000,35000,Petrol,Individual,Manual,Second Owner,16.7,1172.0,64.1,5
3984,Renault,2019,786000,7720,Petrol,Individual,Manual,First Owner,20.0,999.0,71.0,7
3985,Mahindra,2014,1000000,50000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7
3986,Maruti,2002,120000,60000,Diesel,Individual,Manual,Second Owner,20.8,1527.0,58.0,5
3987,Mahindra,2016,750000,100000,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.1,5
3988,Hyundai,2016,550000,57882,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5
3989,Tata,2018,875000,142000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,5
3990,Tata,2018,890000,140000,Diesel,Individual,Manual,Third Owner,14.1,2179.0,147.94,5
3991,Mahindra,2015,550000,30000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
3992,Datsun,2018,400000,10000,Petrol,Individual,Manual,First Owner,19.83,1198.0,67.0,5
3993,Maruti,2015,290000,30000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5
3994,Tata,2012,150000,90000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5
3995,Maruti,2015,300000,35000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7
3996,Hyundai,2019,500000,5000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5
3997,Tata,2013,250000,50000,Diesel,Individual,Manual,First Owner,21.02,1248.0,88.8,5
3998,Tata,2013,220000,80000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5
3999,Toyota,2009,650000,242000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,7
4000,BMW,2018,5500000,22000,Diesel,Individual,Automatic,First Owner,17.09,2993.0,261.4,4
4001,Maruti,2017,875000,30000,Diesel,Dealer,Automatic,First Owner,28.4,1248.0,74.02,5
4002,Hyundai,2019,785000,9000,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5
4003,Honda,2017,819999,30000,Petrol,Dealer,Manual,First Owner,17.5,1199.0,88.7,5
4004,BMW,2016,2950000,60000,Diesel,Dealer,Automatic,First Owner,21.76,1995.0,188.0,5
4005,Toyota,2016,1925000,27000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,7
4006,Honda,2017,885000,39000,Diesel,Dealer,Manual,First Owner,25.5,1498.0,98.6,5
4007,Ford,2015,680000,64000,Petrol,Dealer,Automatic,First Owner,16.05,1499.0,110.4,5
4008,Ford,2017,960000,42000,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,5
4009,Honda,2012,385000,45000,Petrol,Dealer,Manual,First Owner,18.5,1198.0,86.8,5
4010,Tata,2019,1650000,15000,Diesel,Dealer,Manual,First Owner,17.0,1956.0,167.67,5
4011,Mahindra,2018,890000,55000,Diesel,Dealer,Manual,First Owner,18.49,1493.0,100.0,7
4012,Ford,2015,1275000,64000,Diesel,Dealer,Automatic,First Owner,11.4,2953.0,153.86,7
4013,BMW,2018,6000000,27000,Diesel,Dealer,Automatic,First Owner,17.09,2993.0,261.4,4
4014,Maruti,2019,1025000,15000,Petrol,Dealer,Automatic,First Owner,20.28,1462.0,103.25,5
4015,Volkswagen,2016,675000,69000,Petrol,Dealer,Automatic,First Owner,17.2,1197.0,103.6,5
4016,Maruti,2017,700000,80000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5
4017,Ford,2016,780000,60000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,5
4018,Hyundai,2017,1050000,70000,Diesel,Dealer,Manual,First Owner,22.32,1582.0,126.32,5
4019,Audi,2015,2700000,105000,Diesel,Dealer,Automatic,Second Owner,13.22,2967.0,241.4,5
4020,Tata,2016,400000,100000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5
4021,Mahindra,2011,400000,100000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9
4022,Maruti,2009,85000,90000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5
4023,Tata,2018,1300000,35000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.86,7
4024,Mahindra,2018,819999,11500,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7
4025,Mahindra,2015,620000,40000,Diesel,Individual,Automatic,First Owner,18.49,1493.0,100.0,7
4026,Renault,2018,260000,50000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5
4027,Hyundai,2015,484999,55380,Petrol,Dealer,Manual,First Owner,18.9,1197.0,82.0,5
4028,Jaguar,2015,2500000,13500,Diesel,Dealer,Automatic,First Owner,14.74,2993.0,270.9,5
4029,Volkswagen,2017,650000,18816,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5
4030,Toyota,2017,1748999,33019,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7
4031,Honda,2017,925000,18000,Petrol,Dealer,Automatic,First Owner,15.6,1497.0,116.3,5
4032,Maruti,2017,810000,47747,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5
4033,Toyota,2013,910000,70000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,8
4034,Tata,2016,300000,60000,Diesel,Individual,Manual,Second Owner,17.88,1405.0,48.21,5
4035,Maruti,2004,120000,80000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5
4036,Hyundai,2015,490000,45900,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5
4037,Honda,2013,425000,70000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5
4038,Maruti,2011,155000,40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
4039,Mahindra,2013,490000,90000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8
4040,Maruti,2010,132000,105000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
4041,Hyundai,2018,750000,30000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5
4042,Maruti,2011,225000,20000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5
4043,Hyundai,2011,240000,80000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5
4044,Maruti,2004,33351,90000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5
4045,Chevrolet,2010,80000,80000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5
4046,Maruti,2004,40000,120000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4
4047,Honda,2019,1100000,50000,Diesel,Individual,Manual,Second Owner,21.9,1498.0,98.6,7
4048,Hyundai,2016,380000,80000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5
4049,Tata,2011,300000,120000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7
4050,Maruti,2014,240000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
4051,Maruti,2011,325000,70000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5
4052,Mahindra,2016,400000,130000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6
4053,Renault,2017,800000,50000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8
4054,Ford,2018,950000,80000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5
4055,Maruti,2013,300000,120000,Diesel,Individual,Manual,Fourth & Above Owner,22.9,1248.0,74.0,5
4056,Mahindra,2017,530000,59000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5
4057,Chevrolet,2013,350000,100000,Diesel,Individual,Manual,Third Owner,18.2,1248.0,73.8,7
4058,Hyundai,2008,168000,50000,Petrol,Individual,Automatic,First Owner,11.0,2359.0,165.0,5
4059,Renault,2016,240000,45000,Petrol,Individual,Manual,Second Owner,25.17,799.0,53.3,5
4060,Maruti,2010,220000,80000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,73.9,5
4061,Maruti,2008,110000,80000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1061.0,67.0,5
4062,Maruti,2016,850000,100000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5
4063,Toyota,2018,2064000,24000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,8
4064,Maruti,2018,950000,25000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5
4065,Hyundai,2013,200000,68697,Petrol,Individual,Manual,Third Owner,21.1,814.0,55.2,5
4066,Maruti,2017,660000,30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5
4067,Honda,2013,420000,40000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5
4068,Tata,2010,150000,29000,Petrol,Individual,Manual,First Owner,16.5,1172.0,65.0,5
4069,Chevrolet,2013,175000,68000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5
4070,Honda,2018,750000,15000,Petrol,Individual,Automatic,First Owner,18.1,1199.0,88.7,5
4071,Maruti,2014,425000,70000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5
4072,Toyota,2015,790000,126000,Diesel,Individual,Manual,Third Owner,21.43,1364.0,87.2,5
4073,Toyota,2011,830000,300000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,7
4074,Honda,2015,650000,94000,Diesel,Individual,Manual,Second Owner,24.5,1498.0,98.6,7
4075,Toyota,2015,780000,129000,Diesel,Individual,Manual,Third Owner,21.43,1364.0,87.2,5
4076,Hyundai,2010,180000,55000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5
4077,Ford,2019,869999,40000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5
4078,Tata,2011,275000,50000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5
4079,Hyundai,2017,630000,25000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5
4080,Toyota,2008,150000,60000,Petrol,Individual,Manual,Second Owner,13.4,1794.0,125.0,5
4081,Maruti,2016,315000,25000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5
4082,Tata,2011,189000,70000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5
4083,Maruti,2014,580000,120000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5
4084,Maruti,2018,825000,35000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5
4085,Tata,2016,650000,60000,Diesel,Individual,Manual,Second Owner,14.1,2179.0,148.0,7
4086,Honda,2004,50000,62000,Petrol,Individual,Manual,Second Owner,13.0,1343.0,90.0,5
4087,Skoda,2011,200000,120000,Petrol,Individual,Manual,Second Owner,16.25,1198.0,73.9,5
4088,Tata,2013,135000,120000,Diesel,Individual,Manual,Third Owner,15.42,1405.0,70.0,7
4089,Hyundai,2017,680000,80000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5
4090,Hyundai,2017,670000,80000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5
4091,BMW,2010,1000000,60000,Diesel,Individual,Automatic,First Owner,16.73,1995.0,218.0,5
4092,Maruti,2010,240000,80000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5
4093,Force,2014,555000,147279,Diesel,Individual,Manual,Second Owner,17.0,2200.0,139.01,7
4094,Skoda,2013,455000,98000,Diesel,Individual,Manual,First Owner,20.5,1598.0,103.5,5
4095,Maruti,2018,750000,25000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5
4096,Maruti,2016,700000,90000,Diesel,Individual,Automatic,First Owner,26.59,1248.0,74.0,5
4097,Tata,2016,220000,22000,Petrol,Individual,Automatic,First Owner,21.9,624.0,37.48,4
4098,Tata,2014,160000,120000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5
4099,Chevrolet,2013,225000,100000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,76.9,5
4100,Tata,2008,140000,120000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5
4101,Maruti,2014,600000,70000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5
4102,Mahindra,2015,1000000,24700,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7
4103,Chevrolet,2008,65000,100000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,5
4104,Maruti,2019,500000,10000,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5
4105,Mahindra,2017,1150000,43526,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7
4106,Skoda,2012,320000,55885,Petrol,Dealer,Manual,First Owner,16.25,1198.0,75.0,5
4107,Ford,2019,950000,16034,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,5
4108,Ford,2012,250000,156040,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,5
4109,Ford,2004,400000,93415,Diesel,Dealer,Manual,First Owner,13.1,2499.0,141.0,7
4110,BMW,2008,1100000,122000,Diesel,Individual,Automatic,Second Owner,18.48,1995.0,177.0,5
4111,Maruti,2017,600000,20000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5
4112,Maruti,2017,509999,46000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5
4113,Skoda,2016,395000,50000,Petrol,Individual,Manual,Third Owner,15.41,1598.0,103.2,5
4114,Maruti,2018,469000,5000,Petrol,Individual,Manual,First Owner,21.79,998.0,67.05,5
4115,Maruti,2017,250000,42000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5
4116,Chevrolet,2011,130000,68519,Petrol,Dealer,Manual,First Owner,16.2,995.0,62.1,5
4117,Ford,2019,906000,30000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5
4118,Ford,2011,160000,85000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5
4119,Maruti,2012,300000,88000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5
4120,Maruti,2010,60000,100000,Petrol,Individual,Manual,Fourth & Above Owner,14.0,796.0,37.5,5
4121,Maruti,2014,400000,100000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,85.8,5
4122,Tata,2018,450000,22966,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,5
4123,Mahindra,2014,465000,80000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7
4124,Maruti,2012,325000,80000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5
4125,Maruti,2008,150000,70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5
4126,Hyundai,2014,250000,2350,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5
4127,Maruti,2011,175000,50000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
4128,Maruti,2010,175000,58000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
4129,Honda,2006,150000,80000,Petrol,Individual,Manual,Second Owner,16.9,1497.0,100.0,5
4130,Mahindra,2018,797000,60000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7
4131,Hyundai,2019,800000,35000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5
4132,Mahindra,2019,750000,59872,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
4133,Mahindra,2011,400000,140000,Diesel,Individual,Manual,Second Owner,13.5,2179.0,115.0,5
4134,Maruti,2012,160000,110000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5
4135,Mahindra,2016,700000,91182,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7
4136,Maruti,2010,160000,60000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5
4137,Hyundai,2012,400000,100000,Diesel,Individual,Manual,First Owner,21.27,1396.0,88.76,5
4138,Toyota,2013,451000,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,5
4139,Maruti,2002,40000,80000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4
4140,Tata,2012,300000,70000,Diesel,Individual,Manual,Third Owner,21.12,1248.0,88.8,5
4141,Maruti,2017,421000,59500,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5
4142,Maruti,2016,950000,45000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5
